Date,T_air,T_water,Discharge
2003-01-01,-1.592,,0.480
2003-01-02,1.546,,0.473
2003-01-03,-0.800,,0.479
2003-01-04,-1.125,,0.474
2003-01-05,-8.837,,0.455
2003-01-06,-10.133,,0.455
2003-01-07,-12.750,,0.456
2003-01-08,-12.413,,0.423
2003-01-09,-9.188,,0.467
2003-01-10,-12.942,,0.470
2003-01-11,-13.913,,0.450
2003-01-12,-13.500,,0.447
2003-01-13,-8.042,,0.460
2003-01-14,-3.092,,0.474
2003-01-15,-3.871,,0.478
2003-01-16,-4.483,,0.482
2003-01-17,-5.625,,0.486
2003-01-18,-6.392,,0.490
2003-01-19,-4.475,,0.494
2003-01-20,-2.558,,0.498
2003-01-21,0.042,,0.496
2003-01-22,-2.342,,0.494
2003-01-23,-4.617,,0.490
2003-01-24,-4.438,,0.494
2003-01-25,-8.950,,0.492
2003-01-26,-7.700,,0.500
2003-01-27,-2.467,,0.507
2003-01-28,-2.421,,0.510
2003-01-29,-7.013,,0.515
2003-01-30,-8.046,,0.519
2003-01-31,-11.679,,0.507
2003-02-01,-15.604,,0.507
2003-02-02,-9.142,,0.511
2003-02-03,-4.833,,0.514
2003-02-04,-6.171,,0.513
2003-02-05,-9.517,,0.513
2003-02-06,-9.371,,0.518
2003-02-07,-10.471,,0.517
2003-02-08,-4.787,,0.516
2003-02-09,-6.425,,0.520
2003-02-10,-9.587,,0.524
2003-02-11,-8.921,,0.528
2003-02-12,-10.750,,0.532
2003-02-13,-10.750,,0.531
2003-02-14,-10.025,,0.530
2003-02-15,-10.479,,0.529
2003-02-16,-13.038,,0.528
2003-02-17,-12.767,,0.532
2003-02-18,-9.958,,0.531
2003-02-19,-6.146,,0.530
2003-02-20,-3.783,,0.529
2003-02-21,-3.162,,0.528
2003-02-22,-3.775,,0.532
2003-02-23,-4.408,,0.536
2003-02-24,-3.917,,0.532
2003-02-25,-3.142,,0.514
2003-02-26,-2.288,,0.503
2003-02-27,-3.217,,0.493
2003-02-28,0.279,,0.482
2003-03-01,0.688,,0.471
2003-03-02,0.096,,0.461
2003-03-03,-2.688,,0.442
2003-03-04,-2.850,,0.441
2003-03-05,2.283,,0.418
2003-03-06,0.962,,0.411
2003-03-07,-1.233,,0.403
2003-03-08,-1.583,,0.398
2003-03-09,-0.300,,0.399
2003-03-10,2.388,,0.404
2003-03-11,4.813,,0.409
2003-03-12,2.271,,0.417
2003-03-13,-1.729,,0.417
2003-03-14,-4.192,,0.417
2003-03-15,-3.779,,0.412
2003-03-16,-4.267,,0.417
2003-03-17,-1.758,,0.418
2003-03-18,-1.592,,0.415
2003-03-19,-0.500,,0.418
2003-03-20,0.167,,0.415
2003-03-21,0.221,,0.416
2003-03-22,0.425,,0.413
2003-03-23,1.146,,0.417
2003-03-24,2.488,,0.428
2003-03-25,2.717,,0.440
2003-03-26,3.238,,0.456
2003-03-27,3.883,,0.472
2003-03-28,4.888,,0.497
2003-03-29,5.079,,0.533
2003-03-30,5.358,,0.565
2003-03-31,2.988,,0.584
2003-04-01,4.221,,0.579
2003-04-02,-1.567,,0.592
2003-04-03,-3.579,,0.555
2003-04-04,-3.533,,0.529
2003-04-05,-1.229,,0.525
2003-04-06,-3.483,,0.509
2003-04-07,-9.808,,0.412
2003-04-08,-6.583,,0.424
2003-04-09,-3.404,,0.468
2003-04-10,-0.987,,0.456
2003-04-11,-1.583,,0.449
2003-04-12,0.283,,0.433
2003-04-13,2.950,,0.434
2003-04-14,4.558,,0.462
2003-04-15,5.467,,0.510
2003-04-16,6.133,,0.587
2003-04-17,6.242,,0.679
2003-04-18,4.142,,0.759
2003-04-19,3.829,,0.758
2003-04-20,5.604,,0.705
2003-04-21,3.683,,0.709
2003-04-22,4.417,,0.743
2003-04-23,3.917,,0.745
2003-04-24,5.438,,0.816
2003-04-25,8.387,,1.133
2003-04-26,7.458,,1.527
2003-04-27,5.700,,1.710
2003-04-28,8.029,,1.839
2003-04-29,10.521,,2.350
2003-04-30,11.146,,3.548
2003-05-01,7.146,,3.607
2003-05-02,8.721,,3.110
2003-05-03,5.033,,2.941
2003-05-04,9.850,,2.879
2003-05-05,13.937,,3.470
2003-05-06,14.050,,4.380
2003-05-07,14.342,,4.740
2003-05-08,13.767,,5.138
2003-05-09,8.450,,5.028
2003-05-10,7.942,,4.590
2003-05-11,9.546,,5.014
2003-05-12,8.475,,5.386
2003-05-13,4.700,,5.156
2003-05-14,1.183,,4.630
2003-05-15,2.033,,4.106
2003-05-16,5.779,,3.916
2003-05-17,6.421,,3.888
2003-05-18,8.808,,3.929
2003-05-19,11.696,,4.690
2003-05-20,4.187,,5.163
2003-05-21,2.258,,4.347
2003-05-22,2.825,,4.057
2003-05-23,9.546,,4.037
2003-05-24,11.858,,4.209
2003-05-25,8.775,,4.586
2003-05-26,9.096,,5.299
2003-05-27,10.442,,6.270
2003-05-28,11.596,,6.821
2003-05-29,11.333,,6.644
2003-05-30,11.679,,6.647
2003-05-31,13.904,,6.920
2003-06-01,14.163,,7.076
2003-06-02,12.800,,6.678
2003-06-03,13.463,,6.238
2003-06-04,13.700,,7.683
2003-06-05,14.258,,7.815
2003-06-06,14.800,,8.050
2003-06-07,14.621,,7.619
2003-06-08,15.183,,7.324
2003-06-09,14.479,,6.601
2003-06-10,16.929,,6.353
2003-06-11,17.304,,6.392
2003-06-12,16.963,,6.318
2003-06-13,16.529,,6.284
2003-06-14,15.846,,6.468
2003-06-15,14.308,,6.255
2003-06-16,14.571,,5.612
2003-06-17,14.517,,5.519
2003-06-18,12.429,,5.159
2003-06-19,12.746,,4.407
2003-06-20,15.063,,4.258
2003-06-21,14.967,,4.591
2003-06-22,16.621,,3.838
2003-06-23,17.363,,3.719
2003-06-24,17.308,,3.755
2003-06-25,17.508,,3.805
2003-06-26,15.042,,3.926
2003-06-27,14.925,,4.255
2003-06-28,14.046,,4.909
2003-06-29,14.838,,3.656
2003-06-30,17.850,,3.206
2003-07-01,9.300,,3.684
2003-07-02,9.838,,3.002
2003-07-03,8.333,,2.825
2003-07-04,7.892,,2.751
2003-07-05,8.658,,2.784
2003-07-06,11.271,,2.744
2003-07-07,12.954,,2.685
2003-07-08,13.817,,2.633
2003-07-09,13.696,,2.664
2003-07-10,13.954,,2.529
2003-07-11,15.004,,2.687
2003-07-12,15.804,,2.832
2003-07-13,16.150,,3.104
2003-07-14,16.975,,3.272
2003-07-15,17.225,,3.220
2003-07-16,17.000,,2.566
2003-07-17,12.108,,2.647
2003-07-18,13.217,,2.602
2003-07-19,16.521,,2.644
2003-07-20,18.833,,2.783
2003-07-21,14.467,,2.736
2003-07-22,15.846,,2.581
2003-07-23,14.300,,2.527
2003-07-24,11.229,,2.469
2003-07-25,13.675,,2.333
2003-07-26,16.475,,2.286
2003-07-27,16.333,,2.262
2003-07-28,10.329,,2.222
2003-07-29,9.708,,2.119
2003-07-30,11.771,,2.034
2003-07-31,10.271,,1.989
2003-08-01,13.496,,1.926
2003-08-02,16.037,,1.908
2003-08-03,18.508,,1.871
2003-08-04,19.650,,1.900
2003-08-05,19.867,,1.862
2003-08-06,18.354,,1.824
2003-08-07,18.408,,1.786
2003-08-08,18.421,,1.745
2003-08-09,18.708,,1.660
2003-08-10,19.058,,1.649
2003-08-11,18.892,,1.639
2003-08-12,18.613,,1.628
2003-08-13,19.600,,1.562
2003-08-14,15.992,,1.581
2003-08-15,12.879,,1.554
2003-08-16,15.829,,1.548
2003-08-17,17.113,,1.541
2003-08-18,12.679,,1.550
2003-08-19,13.671,,1.539
2003-08-20,14.083,,1.528
2003-08-21,13.042,,1.478
2003-08-22,14.646,,1.463
2003-08-23,16.017,,1.441
2003-08-24,15.046,,1.469
2003-08-25,14.725,,1.506
2003-08-26,14.517,,1.455
2003-08-27,15.100,,1.456
2003-08-28,15.596,,1.438
2003-08-29,10.829,,1.559
2003-08-30,9.313,,1.596
2003-08-31,6.558,,1.575
2003-09-01,5.063,,1.521
2003-09-02,5.608,,1.460
2003-09-03,6.371,,1.395
2003-09-04,8.608,,1.318
2003-09-05,11.033,,1.226
2003-09-06,10.513,,1.184
2003-09-07,11.533,,1.158
2003-09-08,8.438,,1.142
2003-09-09,7.854,,1.125
2003-09-10,7.362,,1.107
2003-09-11,5.621,,1.094
2003-09-12,5.500,,1.081
2003-09-13,6.554,,1.034
2003-09-14,6.650,,1.049
2003-09-15,8.608,,1.033
2003-09-16,9.800,,0.978
2003-09-17,11.008,,0.930
2003-09-18,12.462,,0.918
2003-09-19,13.583,,0.907
2003-09-20,14.329,,0.927
2003-09-21,12.742,,0.902
2003-09-22,12.200,,0.870
2003-09-23,8.929,,0.921
2003-09-24,4.492,,0.936
2003-09-25,7.296,,0.867
2003-09-26,8.575,,0.854
2003-09-27,9.067,,0.815
2003-09-28,9.617,,0.804
2003-09-29,5.829,,0.793
2003-09-30,7.042,,0.768
2003-10-01,7.617,,0.743
2003-10-02,10.392,,0.734
2003-10-03,9.854,,0.777
2003-10-04,6.092,,0.836
2003-10-05,-0.300,,0.840
2003-10-06,-0.575,,0.802
2003-10-07,0.942,,0.824
2003-10-08,-1.917,,0.838
2003-10-09,2.304,,0.986
2003-10-10,4.871,,1.065
2003-10-11,4.917,,1.060
2003-10-12,5.808,,1.070
2003-10-13,5.242,,1.093
2003-10-14,4.508,,1.130
2003-10-15,3.154,,1.120
2003-10-16,3.092,,1.123
2003-10-17,3.733,,1.114
2003-10-18,3.337,,1.084
2003-10-19,5.196,,1.059
2003-10-20,4.608,,1.166
2003-10-21,0.137,,1.165
2003-10-22,-1.442,,1.108
2003-10-23,-2.187,,1.047
2003-10-24,-5.950,,1.056
2003-10-25,-7.883,,1.052
2003-10-26,-4.908,,1.112
2003-10-27,-3.567,,1.075
2003-10-28,-1.383,,1.050
2003-10-29,1.187,,1.058
2003-10-30,-2.388,,1.008
2003-10-31,2.867,,1.080
2003-11-01,1.875,,1.214
2003-11-02,1.350,,1.078
2003-11-03,1.313,,1.010
2003-11-04,0.471,,0.973
2003-11-05,3.217,,0.881
2003-11-06,3.958,,0.847
2003-11-07,-1.438,,0.801
2003-11-08,0.363,,0.773
2003-11-09,1.800,,0.769
2003-11-10,2.267,,0.742
2003-11-11,1.704,,0.725
2003-11-12,1.500,,0.719
2003-11-13,0.725,,0.695
2003-11-14,-0.933,,0.697
2003-11-15,-0.575,,0.689
2003-11-16,3.821,,0.695
2003-11-17,0.325,,0.689
2003-11-18,1.792,,0.685
2003-11-19,3.738,,0.696
2003-11-20,3.787,,0.665
2003-11-21,4.967,,0.665
2003-11-22,6.063,,0.665
2003-11-23,6.450,,0.676
2003-11-24,6.092,,0.689
2003-11-25,4.525,,0.664
2003-11-26,2.162,,0.640
2003-11-27,2.942,,0.637
2003-11-28,-2.446,,0.636
2003-11-29,-3.104,,0.618
2003-11-30,-0.604,,0.604
2003-12-01,2.842,,0.633
2003-12-02,6.700,,0.683
2003-12-03,4.367,,0.639
2003-12-04,2.108,,0.620
2003-12-05,0.654,,0.605
2003-12-06,-0.087,,0.591
2003-12-07,-4.529,,0.572
2003-12-08,-4.413,,0.551
2003-12-09,-1.104,,0.580
2003-12-10,-1.362,,0.560
2003-12-11,-1.246,,0.569
2003-12-12,0.017,,0.560
2003-12-13,1.038,,0.560
2003-12-14,0.500,,0.560
2003-12-15,-5.733,,0.529
2003-12-16,-8.633,,0.517
2003-12-17,-6.371,,0.553
2003-12-18,-5.000,,0.556
2003-12-19,-2.571,,0.540
2003-12-20,-1.463,,0.540
2003-12-21,-0.875,,0.539
2003-12-22,-7.367,,0.511
2003-12-23,-13.721,,0.469
2003-12-24,-14.125,,0.487
2003-12-25,-5.813,,0.526
2003-12-26,-1.704,,0.527
2003-12-27,-0.050,1.437,0.521
2003-12-28,1.292,1.384,0.498
2003-12-29,-5.417,0.972,0.508
2003-12-30,-4.746,1.281,0.500
2003-12-31,-6.275,1.288,0.499
2004-01-01,-8.037,0.706,0.487
2004-01-02,-6.738,1.261,0.480
2004-01-03,-11.154,0.343,0.462
2004-01-04,-10.317,0.250,0.472
2004-01-05,-5.975,1.218,0.481
2004-01-06,-2.238,1.818,0.480
2004-01-07,-0.967,1.870,0.479
2004-01-08,-2.929,1.171,0.460
2004-01-09,-1.779,1.529,0.460
2004-01-10,-3.271,1.065,0.457
2004-01-11,-1.583,1.786,0.460
2004-01-12,0.550,1.980,0.460
2004-01-13,0.767,1.703,0.472
2004-01-14,-1.992,1.355,0.491
2004-01-15,-5.958,0.326,0.457
2004-01-16,-5.829,0.705,0.452
2004-01-17,-4.075,1.001,0.446
2004-01-18,-5.629,0.977,0.440
2004-01-19,-7.746,0.392,0.437
2004-01-20,-4.687,0.334,0.498
2004-01-21,-6.058,1.045,0.441
2004-01-22,-10.921,0.322,0.405
2004-01-23,-9.142,0.273,0.431
2004-01-24,-6.604,0.476,0.425
2004-01-25,-6.942,1.056,0.423
2004-01-26,-8.925,0.279,0.395
2004-01-27,-7.375,0.612,0.419
2004-01-28,-8.875,0.776,0.424
2004-01-29,-11.142,0.301,0.417
2004-01-30,-11.200,0.198,0.410
2004-01-31,-4.217,0.582,0.402
2004-02-01,-2.071,0.841,0.413
2004-02-02,-0.808,1.149,0.410
2004-02-03,0.462,1.577,0.410
2004-02-04,1.467,1.639,0.409
2004-02-05,0.896,1.389,0.401
2004-02-06,1.267,1.741,0.395
2004-02-07,-0.787,1.703,0.395
2004-02-08,-4.771,0.808,0.393
2004-02-09,-8.088,0.277,0.378
2004-02-10,-9.108,0.244,0.393
2004-02-11,-3.629,0.698,0.402
2004-02-12,-5.708,1.336,0.395
2004-02-13,-2.975,1.964,0.394
2004-02-14,-4.075,1.114,0.386
2004-02-15,-5.450,0.700,0.379
2004-02-16,-5.383,0.651,0.378
2004-02-17,-4.358,0.584,0.378
2004-02-18,-4.583,1.204,0.377
2004-02-19,-6.279,1.089,0.377
2004-02-20,-1.950,0.933,0.368
2004-02-21,3.183,1.595,0.362
2004-02-22,3.233,2.516,0.393
2004-02-23,-5.221,1.058,0.387
2004-02-24,-11.150,0.236,0.362
2004-02-25,-9.104,0.204,0.375
2004-02-26,-8.779,0.305,0.384
2004-02-27,-10.504,0.796,0.378
2004-02-28,-12.438,0.181,0.396
2004-02-29,-10.242,0.692,0.373
2004-03-01,-11.171,0.768,0.365
2004-03-02,-10.254,0.649,0.368
2004-03-03,-5.888,1.098,0.368
2004-03-04,-3.988,1.118,0.363
2004-03-05,-1.300,2.108,0.370
2004-03-06,-0.892,2.460,0.365
2004-03-07,-4.250,2.025,0.365
2004-03-08,-5.467,1.311,0.365
2004-03-09,-7.475,1.418,0.360
2004-03-10,-7.842,0.672,0.356
2004-03-11,-7.700,0.795,0.364
2004-03-12,-3.892,1.194,0.357
2004-03-13,1.492,2.139,0.370
2004-03-14,2.292,2.720,0.380
2004-03-15,1.713,2.446,0.372
2004-03-16,3.517,2.556,0.375
2004-03-17,4.875,2.803,0.391
2004-03-18,5.900,2.986,0.418
2004-03-19,3.821,3.041,0.422
2004-03-20,3.992,3.350,0.435
2004-03-21,3.396,3.326,0.443
2004-03-22,-1.263,2.808,0.457
2004-03-23,-3.325,1.824,0.439
2004-03-24,-3.958,1.719,0.425
2004-03-25,-4.150,2.140,0.424
2004-03-26,-5.758,1.928,0.409
2004-03-27,-5.108,1.858,0.402
2004-03-28,-2.479,1.904,0.398
2004-03-29,1.096,2.269,0.384
2004-03-30,3.000,2.784,0.396
2004-03-31,3.204,3.380,0.402
2004-04-01,3.650,3.414,0.422
2004-04-02,4.396,3.586,0.476
2004-04-03,2.358,3.592,0.507
2004-04-04,3.471,3.867,0.512
2004-04-05,1.254,3.636,0.527
2004-04-06,-0.675,3.061,0.519
2004-04-07,-2.767,2.414,0.499
2004-04-08,-2.588,2.580,0.479
2004-04-09,-1.963,2.560,0.460
2004-04-10,-1.629,3.117,0.465
2004-04-11,-0.904,3.825,0.467
2004-04-12,-0.504,3.386,0.460
2004-04-13,-1.283,3.007,0.459
2004-04-14,2.108,4.420,0.451
2004-04-15,3.583,4.556,0.487
2004-04-16,3.517,3.902,0.508
2004-04-17,4.396,4.204,0.532
2004-04-18,5.383,4.474,0.604
2004-04-19,-1.863,2.168,0.617
2004-04-20,0.400,3.615,0.567
2004-04-21,5.325,4.480,0.565
2004-04-22,7.429,4.500,0.698
2004-04-23,7.383,4.355,1.120
2004-04-24,3.446,3.729,1.513
2004-04-25,1.138,3.463,1.367
2004-04-26,4.079,4.065,1.231
2004-04-27,6.271,4.311,1.401
2004-04-28,7.158,4.254,1.599
2004-04-29,8.179,4.111,1.764
2004-04-30,9.104,3.655,2.405
2004-05-01,6.479,4.059,2.304
2004-05-02,6.421,4.175,2.265
2004-05-03,6.317,4.077,2.071
2004-05-04,6.508,4.289,2.136
2004-05-05,1.283,3.704,2.079
2004-05-06,-0.479,3.334,1.815
2004-05-07,0.429,3.877,1.627
2004-05-08,1.571,4.232,1.509
2004-05-09,0.638,3.704,1.422
2004-05-10,3.304,5.273,1.362
2004-05-11,5.067,4.848,1.348
2004-05-12,5.775,5.220,1.455
2004-05-13,3.754,4.326,1.625
2004-05-14,4.946,5.239,1.676
2004-05-15,6.292,5.104,1.820
2004-05-16,4.621,4.245,1.908
2004-05-17,7.446,5.095,2.006
2004-05-18,9.863,5.191,2.468
2004-05-19,10.579,5.047,3.128
2004-05-20,12.288,4.908,3.514
2004-05-21,8.646,4.404,4.077
2004-05-22,3.308,4.107,4.040
2004-05-23,1.475,3.679,3.335
2004-05-24,3.567,4.092,2.829
2004-05-25,6.683,4.837,2.638
2004-05-26,7.992,4.959,2.863
2004-05-27,6.971,4.817,3.369
2004-05-28,4.833,4.462,3.492
2004-05-29,6.037,5.042,3.063
2004-05-30,9.037,5.205,2.998
2004-05-31,6.488,4.617,3.445
2004-06-01,5.746,4.697,3.498
2004-06-02,6.258,5.021,3.705
2004-06-03,3.858,4.150,3.691
2004-06-04,6.667,4.641,3.558
2004-06-05,5.967,4.799,3.664
